"lon","lat","Year","tipo","M","pi_logit","pi_sar","pi_final","w_ipw","resid_pearson","resid_sar"
-79.775813,-3.6904165,2024,"presencia",1,0.345963668209809,0.637959543449044,0.637959543449044,0.95883901469433,1.37494615365003,0.753324310324123
-79.791455,-3.6878,2014,"presencia",1,0.321702079883668,0.660715150650548,0.660715150650548,0.925815761078337,1.45205580819167,0.716597189630675
-79.64169,-3.692159,2019,"presencia",1,0.768628399757783,0.882033511965978,0.882033511965978,0.69351163165229,0.548651804164814,0.365709954738303
-79.84699,-3.694249,2015,"presencia",1,0.23843358630465,0.56837714102543,0.56837714102543,1.07622290888042,1.78718773695106,0.871432829240976
-79.666143,-3.697409,2022,"presencia",1,0.667592512142711,0.795718688321579,0.795718688321579,0.768739642581217,0.705634279696269,0.506680907648351
-79.716496,-3.700335,2021,"presencia",1,0.581052566137246,0.67575022703776,0.67575022703776,0.905216862060107,0.849125836719637,0.692702476328818
-79.614569,-3.705332,2024,"presencia",1,0.604651815555078,0.816171790003392,0.816171790003392,0.749475181019162,0.808606436038147,0.474586400617573
-80.06291,-3.709169,2003,"presencia",1,0.0303443952471298,0.256500126746399,0.256500126746399,2.38479609275325,5.65287669973139,1.70253738611516
-80.05547,-3.716778,2008,"presencia",1,0.0375975209901027,0.282503012635634,0.282503012635634,2.16528841355927,5.05939702766547,1.59367037366026
-79.634696,-3.723134,2021,"presencia",1,0.566907301148331,0.781282973238466,0.781282973238466,0.782943595353153,0.874046234305122,0.529099214633794
-79.84844,-3.72627,2012,"presencia",1,0.26166503129089,0.548229603702351,0.548229603702351,1.11577429588723,1.67978568152542,0.907773797566514
-79.661219,-3.728814,1996,"presencia",1,0.363166116167919,0.646412667509487,0.646412667509487,0.94630029824802,1.32422084687703,0.739594068663704
-79.724144,-3.732647,2023,"presencia",1,0.468093755441529,0.723084182273479,0.723084182273479,0.845960283811288,1.06598506666881,0.618841530107222
-79.93099,-3.734,2003,"presencia",1,0.132249849766703,0.260767560595848,0.260767560595848,2.34576915417624,2.56153181955937,1.68369617832431
-79.699275,-3.734524,2023,"presencia",1,0.510072936863472,0.723461229856963,0.723461229856963,0.845519393176695,0.980053026768807,0.618258907841925
-79.7856035,-3.742384,2014,"presencia",1,0.497672726200343,0.688793768317886,0.688793768317886,0.888074962625415,1.00466543060278,0.672170638359255
-79.627089,-3.742574,2016,"presencia",1,0.566546011041255,0.743198878080429,0.743198878080429,0.823064348045648,0.874689491497551,0.58782213482743
-79.74981,-3.74314,2024,"presencia",1,0.449466759568582,0.730463058941405,0.730463058941405,0.837414695470033,1.1067333158414,0.60744927608191
-79.728786,-3.745483,2024,"presencia",1,0.483718516034945,0.737559436425162,0.737559436425162,0.829357567466487,1.0331108411313,0.596508956537332
-80.05011,-3.74675,2003,"presencia",1,0.129790195045475,0.350205711275396,0.350205711275396,1.7466891040349,2.58935170546659,1.36215438472811
-79.712742,-3.747434,2007,"presencia",1,0.398770499065269,0.650266005362693,0.650266005362693,0.940692724224977,1.22788764695763,0.733370436764958
-79.614894,-3.749524,2021,"presencia",1,0.626537034011717,0.776560481706614,0.776560481706614,0.787704904466961,0.772058835764874,0.536404422959718
-79.92586,-3.7645525,2012,"presencia",1,0.194720900560927,0.300903025828027,0.300903025828027,2.0328825154624,2.03360653566587,1.52424729766692
-80.125146,-3.765067,2020,"presencia",1,0.159107641467296,0.498089302825179,0.498089302825179,1.22809403170464,2.29892436927192,1.00382872385932
-79.78132,-3.765193,2015,"presencia",1,0.545113912102083,0.705433183360911,0.705433183360911,0.8671274820688,0.913498196666919,0.646195557896259
-79.756311,-3.767031,2016,"presencia",1,0.421843961652883,0.698370623457365,0.698370623457365,0.875896665050473,1.17070268513726,0.657194373849941
-79.718844,-3.767565,2024,"presencia",1,0.528288877656513,0.741744413549722,0.741744413549722,0.824678270414127,0.944935846787646,0.590062099641302
-79.643295,-3.770078,2022,"presencia",1,0.512592017530357,0.73007107793334,0.73007107793334,0.837864310125949,0.975125243568607,0.608053983777986
