reino,filo,clase,orden,familia,genero,especie,latitud,longitud,fecha,mes,anio,total_individuos,cluster_dbscan,clusterkmean,clusterkmean_amb
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,10.353381,-75.429447,2022-04-02,4,2022,2,14,11,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,10.353222,-75.42899,2024-02-04,2,2024,1,14,11,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,10.353207,-75.429601,2022-04-02,4,2022,1,14,11,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,10.353119,-75.428798,2024-12-05,12,2024,1,14,11,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,10.352993,-75.429152,2024-06-20,6,2024,1,14,11,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,10.352844,-75.428683,2022-09-19,9,2022,1,14,11,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,10.352844,-75.428683,2024-03-22,3,2024,3,14,11,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,10.352844,-75.428683,2022-07-15,7,2022,2,14,11,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,10.352844,-75.428683,2022-07-14,7,2022,1,14,11,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,10.352844,-75.428683,2022-12-09,12,2022,1,14,11,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,10.352844,-75.428683,2024-11-01,11,2024,1,14,11,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,10.352592,-75.428917,2021-06-15,6,2021,1,14,11,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,10.351993,-75.429653,2024-01-21,1,2024,2,14,11,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,10.351264,-75.430152,2022-07-12,7,2022,1,14,11,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,10.339388,-75.401075,2019-06-01,6,2019,1,14,11,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,10.296236,-75.393743,2022-12-11,12,2022,1,14,11,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,10.23656,-75.483293,2017-08-03,8,2017,1,14,11,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,10.034667,-75.013694,2015-08-07,8,2015,1,14,11,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,9.992408,-75.106922,2023-04-07,4,2023,1,14,11,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,9.945417,-75.123095,2015-08-08,8,2015,1,14,11,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,9.9425,-75.164278,2015-08-07,8,2015,1,14,11,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Andinobates,bombetes,9.9425,-75.164278,2015-08-07,8,2015,1,14,11,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,9.930556,-75.114444,2018-10-01,10,2018,1,14,11,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,9.927778,-75.114444,2017-07-28,7,2017,1,14,11,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,9.927462,-75.11269,2022-07-19,7,2022,1,14,11,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,9.925278,-75.106111,2017-07-28,7,2017,2,14,11,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,9.9165,-75.164194,2015-08-07,8,2015,2,14,11,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,9.900988,-75.189274,2022-12-10,12,2022,1,14,11,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,9.888193,-75.188169,2017-09-24,9,2017,1,14,11,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,9.884325,-75.187912,2017-09-24,9,2017,1,14,11,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,9.802228,-75.199771,2022-10-17,10,2022,1,14,11,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,auratus,9.637292,-79.558472,2023-05-20,5,2023,1,2,10,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,auratus,9.621692,-79.539362,2024-11-06,11,2024,1,2,10,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,auratus,9.610602,-79.628376,2023-04-09,4,2023,1,2,10,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,auratus,9.609335,-79.622953,2022-04-16,4,2022,1,2,10,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.608403,-82.839307,2010-06-22,6,2010,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Silverstoneia,nubicola,9.591221,-79.473756,2021-02-26,2,2021,1,2,10,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,9.588725,-75.343243,2023-12-20,12,2023,1,14,11,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,9.587794,-73.244727,2020-10-28,10,2020,1,0,11,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,auratus,9.580488,-82.229889,2024-06-11,6,2024,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,auratus,9.578528,-79.474187,2024-03-23,3,2024,1,2,10,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,9.5775,-75.449722,2009-05-10,5,2009,5,14,11,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,9.568446,-75.316674,2021-01-07,1,2021,1,14,11,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.563222,-82.37766,2024-04-22,4,2024,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,auratus,9.561892,-79.543513,2021-12-14,12,2021,1,2,10,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,9.56148,-75.321075,2021-07-19,7,2021,1,14,11,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.560367,-82.855217,2006-05-27,5,2006,7,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.559718,-82.747029,2021-04-14,4,2021,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,auratus,9.559371,-79.545412,2015-08-13,8,2015,1,2,10,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,9.557084,-75.321172,2022-04-21,4,2022,1,14,11,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,9.556854,-75.380335,2021-07-08,7,2021,1,14,11,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,auratus,9.554406,-79.543405,2021-02-28,2,2021,1,2,10,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,auratus,9.554406,-79.543405,2021-02-26,2,2021,1,2,10,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,9.552899,-75.356381,2023-05-13,5,2023,1,14,11,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,9.536167,-75.350167,2014-10-22,10,2014,22,14,11,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,auratus,9.532295,-82.72098,2021-11-26,11,2021,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.532282,-82.720844,2021-11-26,11,2021,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,9.530556,-75.355,2009-04-28,4,2009,10,14,11,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,9.530328,-75.36552,2019-12-11,12,2019,1,14,11,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,9.530278,-75.364722,2009-04-27,4,2009,2,14,11,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,auratus,9.53021,-82.720803,2022-11-28,11,2022,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.529604,-82.329142,2024-04-25,4,2024,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.524837,-82.724124,2022-11-28,11,2022,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,9.522778,-75.353611,2009-04-30,4,2009,5,14,11,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,9.522778,-75.353611,2009-05-01,5,2009,1,14,11,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.520582,-82.205334,2024-06-20,6,2024,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,9.512734,-75.397235,2022-06-27,6,2022,1,14,11,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.504445,-82.688145,2022-11-27,11,2022,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,auratus,9.487451,-82.678621,2020-10-24,10,2020,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.477948,-82.594307,2022-11-29,11,2022,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,auratus,9.476575,-79.553429,2023-10-05,10,2023,1,2,10,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Silverstoneia,nubicola,9.473526,-78.959396,1977-06-01,6,1977,1,2,10,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Silverstoneia,nubicola,9.473278,-78.959181,1977-06-01,6,1977,1,2,10,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.458332,-82.51241,2022-11-26,11,2022,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.456577,-82.479298,2024-11-24,11,2024,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,auratus,9.452192,-79.484764,2023-10-12,10,2023,1,2,10,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.449964,-82.677216,2021-10-03,10,2021,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,auratus,9.449964,-82.677216,2021-10-03,10,2021,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.44887,-82.485187,2018-05-05,5,2018,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,auratus,9.448827,-82.520198,2024-11-24,11,2024,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.446316,-82.523937,2022-11-26,11,2022,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,9.444955,-75.39588,2022-03-26,3,2022,1,14,11,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,auratus,9.443857,-82.568729,2016-09-20,9,2016,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.442625,-82.416742,2022-12-07,12,2022,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.442549,-82.416542,2024-03-25,3,2024,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.442525,-82.416633,2025-02-27,2,2025,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.442517,-82.416655,2023-04-12,4,2023,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.442517,-82.416594,2025-02-27,2,2025,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.442508,-82.41658,2025-01-22,1,2025,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.442492,-82.416594,2025-02-05,2,2025,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.442483,-82.41655,2022-12-09,12,2022,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.440455,-82.472484,2021-11-26,11,2021,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.437677,-82.540837,2013-09-21,9,2013,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.435854,-82.409391,2017-10-07,10,2017,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,auratus,9.434874,-82.557064,2022-02-08,2,2022,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,auratus,9.434862,-82.557098,2021-02-12,2,2021,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.43372,-82.296546,2008-09-26,9,2008,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,auratus,9.43333,-82.51667,2015-05-03,5,2015,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.431144,-82.304517,2024-06-01,6,2024,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.430881,-82.402522,2025-01-27,1,2025,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.430038,-82.302661,2022-08-27,8,2022,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,auratus,9.429254,-82.864062,2020-04-26,4,2020,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.429254,-82.864062,2020-04-26,4,2020,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.429254,-82.864062,2020-04-25,4,2020,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,auratus,9.429254,-82.864062,2020-04-25,4,2020,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.427532,-82.400349,2023-09-20,9,2023,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.427092,-82.427143,2024-11-19,11,2024,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.426317,-82.39891,2023-02-23,2,2023,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.425788,-82.261061,2024-11-08,11,2024,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.425746,-82.315951,2008-07-20,7,2008,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.425375,-82.319481,2023-01-22,1,2023,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.425028,-82.318597,2023-01-22,1,2023,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.424889,-82.318803,2023-01-22,1,2023,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,9.424662,-75.413217,2022-03-20,3,2022,1,14,11,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.423875,-82.303311,2022-06-08,6,2022,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.42342,-82.396392,2022-12-30,12,2022,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.418437,-82.388024,2023-01-25,1,2023,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.418096,-82.317769,2006-03-03,3,2006,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.417833,-82.322717,2011-03-24,3,2011,2,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.417454,-82.319897,2019-08-03,8,2019,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.417351,-82.318754,2024-07-14,7,2024,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.417309,-82.58984,2021-11-26,11,2021,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.416543,-82.318613,2019-08-17,8,2019,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.413252,-82.582644,2019-04-11,4,2019,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.413077,-82.357464,2013-07-05,7,2013,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,auratus,9.411761,-82.594307,2019-05-01,5,2019,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.411761,-82.594307,2020-05-12,5,2020,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.411062,-82.253652,2023-06-26,6,2023,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.410661,-82.31192,2024-03-25,3,2024,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.409945,-82.25408,2023-06-26,6,2023,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.408705,-82.31337,2024-05-20,5,2024,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.40863,-82.314087,2016-06-16,6,2016,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.4084,-82.313422,2023-03-16,3,2023,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,auratus,9.408233,-82.252242,2023-07-29,7,2023,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.408062,-82.313848,2017-03-06,3,2017,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.407962,-82.31585,2024-05-24,5,2024,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.407925,-82.315903,2024-05-23,5,2024,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.407327,-82.313553,2025-03-13,3,2025,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.406851,-82.31363,2024-10-19,10,2024,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.406633,-82.313384,2023-05-11,5,2023,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.406497,-82.313661,2023-07-22,7,2023,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.406435,-82.313605,2024-05-09,5,2024,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.406247,-82.313628,2020-04-22,4,2020,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.404795,-82.269193,2012-06-06,6,2012,2,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.404795,-82.269193,2005-09-27,9,2005,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.404795,-82.269193,2013-06-28,6,2013,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.404795,-82.269193,2013-05-19,5,2013,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.404795,-82.269193,2021-09-06,9,2021,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.404795,-82.269193,2005-09-29,9,2005,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.404795,-82.269193,2010-04-21,4,2010,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.404795,-82.269193,2013-09-14,9,2013,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.404793,-82.269193,2024-02-04,2,2024,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,auratus,9.402959,-82.5037,2024-11-24,11,2024,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.402958,-82.5037,2022-11-27,11,2022,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.402929,-82.309915,2023-05-17,5,2023,2,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.402929,-82.309915,2023-05-19,5,2023,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.402755,-82.252097,2022-04-25,4,2022,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.401713,-82.247639,2022-11-21,11,2022,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,auratus,9.401167,-82.50515,2022-11-27,11,2022,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,auratus,9.401094,-82.252372,2021-10-12,10,2021,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,auratus,9.400913,-82.534894,2022-11-26,11,2022,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.4003,-82.252563,2024-02-04,2,2024,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,auratus,9.399681,-82.251892,2011-09-05,9,2011,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.399167,-82.253889,2024-02-04,2,2024,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.397924,-82.245413,2024-02-04,2,2024,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.397261,-82.244925,2015-03-23,3,2015,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.396851,-82.270328,2022-04-22,4,2022,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,auratus,9.396831,-82.410263,2022-11-24,11,2022,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,auratus,9.396824,-82.410263,2019-11-15,11,2019,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.396654,-82.247305,2023-07-29,7,2023,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,auratus,9.396654,-82.247305,2023-07-29,7,2023,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.396603,-82.270643,2024-09-07,9,2024,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.396505,-82.272524,2025-01-29,1,2025,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.396109,-82.271446,2023-03-31,3,2023,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.396057,-82.271426,2022-02-25,2,2022,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.396056,-82.271268,2024-02-21,2,2024,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.396013,-82.271676,2019-03-28,3,2019,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.396,-82.271,2012-01-07,1,2012,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,auratus,9.395969,-82.499441,2025-01-18,1,2025,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.395963,-82.271012,2022-12-29,12,2022,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.395957,-82.27182,2019-08-17,8,2019,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.39579,-82.272744,NA,1,1976,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.395079,-82.24396,2015-03-23,3,2015,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.39365,-82.279022,2018-12-10,12,2018,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,9.393313,-75.686365,2021-08-18,8,2021,1,14,11,6
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.392933,-82.280194,2024-05-20,5,2024,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.392044,-82.240247,2015-03-23,3,2015,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.391332,-82.239021,2015-03-23,3,2015,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.391055,-82.279408,2018-12-02,12,2018,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.391028,-82.276032,1977-05-05,5,1977,4,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.39085,-82.281577,2018-12-03,12,2018,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,auratus,9.390206,-82.564445,2024-05-25,5,2024,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.387919,-82.265884,2022-04-22,4,2022,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.387659,-82.265397,2022-05-07,5,2022,1,2,9,4
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,9.386762,-82.567305,2021-06-27,6,2021,1,2,9,4
